city_a,city_b,country_a,country_b,iana_a,iana_b,overlap_jan_minutes,overlap_jul_minutes
Taipei,Yangon,Taiwan,Myanmar,Asia/Taipei,Asia/Yangon,390,390
Taipei,Yuzhno-Sakhalinsk,Taiwan,Russia,Asia/Taipei,Asia/Sakhalin,300,300
Taipei,Zagreb,Taiwan,Croatia,Asia/Taipei,Europe/Zagreb,60,120
Taipei,Zhengzhou,Taiwan,China,Asia/Taipei,Asia/Shanghai,480,480
Taipei,Zurich,Taiwan,Switzerland,Asia/Taipei,Europe/Zurich,60,120
Taiyuan,Tampa,China,US,Asia/Shanghai,America/New_York,0,0
Taiyuan,Tbilisi,China,Georgia,Asia/Shanghai,Asia/Tbilisi,240,240
Taiyuan,Tegucigalpa,China,Honduras,Asia/Shanghai,America/Tegucigalpa,0,0
Taiyuan,Tehran,China,Iran,Asia/Shanghai,Asia/Tehran,210,210
Taiyuan,Tel Aviv,China,Israel,Asia/Shanghai,Asia/Jerusalem,120,180
Taiyuan,Tianjin,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Taiyuan,Tirana,China,Albania,Asia/Shanghai,Europe/Tirane,60,120
Taiyuan,Tokyo,China,Japan,Asia/Shanghai,Asia/Tokyo,420,420
Taiyuan,Toronto,China,Canada,Asia/Shanghai,America/Toronto,0,0
Taiyuan,Tunis,China,Tunisia,Asia/Shanghai,Africa/Tunis,60,60
Taiyuan,Turin,China,Italy,Asia/Shanghai,Europe/Rome,60,120
Taiyuan,Valencia,China,Spain,Asia/Shanghai,Europe/Madrid,60,120
Taiyuan,Vancouver,China,Canada,Asia/Shanghai,America/Vancouver,0,0
Taiyuan,Vienna,China,Austria,Asia/Shanghai,Europe/Vienna,60,120
Taiyuan,Warsaw,China,Poland,Asia/Shanghai,Europe/Warsaw,60,120
Taiyuan,Washington DC,China,US,Asia/Shanghai,America/New_York,0,0
Taiyuan,Wellington,China,New Zealand,Asia/Shanghai,Pacific/Auckland,180,240
Taiyuan,Wroclaw,China,Poland,Asia/Shanghai,Europe/Warsaw,60,120
Taiyuan,Wuhan,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Taiyuan,Xiamen,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Taiyuan,Xian,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Taiyuan,Yangon,China,Myanmar,Asia/Shanghai,Asia/Yangon,390,390
Taiyuan,Yuzhno-Sakhalinsk,China,Russia,Asia/Shanghai,Asia/Sakhalin,300,300
Taiyuan,Zagreb,China,Croatia,Asia/Shanghai,Europe/Zagreb,60,120
Taiyuan,Zhengzhou,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Taiyuan,Zurich,China,Switzerland,Asia/Shanghai,Europe/Zurich,60,120
Tampa,Tbilisi,US,Georgia,America/New_York,Asia/Tbilisi,0,0
Tampa,Tegucigalpa,US,Honduras,America/New_York,America/Tegucigalpa,420,360
Tampa,Tehran,US,Iran,America/New_York,Asia/Tehran,0,30
Tampa,Tel Aviv,US,Israel,America/New_York,Asia/Jerusalem,60,60
Tampa,Tianjin,US,China,America/New_York,Asia/Shanghai,0,0
Tampa,Tirana,US,Albania,America/New_York,Europe/Tirane,120,120
Tampa,Tokyo,US,Japan,America/New_York,Asia/Tokyo,0,0
Tampa,Toronto,US,Canada,America/New_York,America/Toronto,480,480
Tampa,Tunis,US,Tunisia,America/New_York,Africa/Tunis,120,180
Tampa,Turin,US,Italy,America/New_York,Europe/Rome,120,120
Tampa,Valencia,US,Spain,America/New_York,Europe/Madrid,120,120
Tampa,Vancouver,US,Canada,America/New_York,America/Vancouver,300,300
Tampa,Vienna,US,Austria,America/New_York,Europe/Vienna,120,120
Tampa,Warsaw,US,Poland,America/New_York,Europe/Warsaw,120,120
Tampa,Washington DC,US,US,America/New_York,America/New_York,480,480
Tampa,Wellington,US,New Zealand,America/New_York,Pacific/Auckland,120,0
Tampa,Wroclaw,US,Poland,America/New_York,Europe/Warsaw,120,120
Tampa,Wuhan,US,China,America/New_York,Asia/Shanghai,0,0
Tampa,Xiamen,US,China,America/New_York,Asia/Shanghai,0,0
Tampa,Xian,US,China,America/New_York,Asia/Shanghai,0,0
Tampa,Yangon,US,Myanmar,America/New_York,Asia/Yangon,0,0
Tampa,Yuzhno-Sakhalinsk,US,Russia,America/New_York,Asia/Sakhalin,0,0
Tampa,Zagreb,US,Croatia,America/New_York,Europe/Zagreb,120,120
Tampa,Zhengzhou,US,China,America/New_York,Asia/Shanghai,0,0
Tampa,Zurich,US,Switzerland,America/New_York,Europe/Zurich,120,120
Tbilisi,Tegucigalpa,Georgia,Honduras,Asia/Tbilisi,America/Tegucigalpa,0,0
Tbilisi,Tehran,Georgia,Iran,Asia/Tbilisi,Asia/Tehran,450,450
Tbilisi,Tel Aviv,Georgia,Israel,Asia/Tbilisi,Asia/Jerusalem,360,420
Tbilisi,Tianjin,Georgia,China,Asia/Tbilisi,Asia/Shanghai,240,240
Tbilisi,Tirana,Georgia,Albania,Asia/Tbilisi,Europe/Tirane,300,360
Tbilisi,Tokyo,Georgia,Japan,Asia/Tbilisi,Asia/Tokyo,180,180
Tbilisi,Toronto,Georgia,Canada,Asia/Tbilisi,America/Toronto,0,0
Tbilisi,Tunis,Georgia,Tunisia,Asia/Tbilisi,Africa/Tunis,300,300
Tbilisi,Turin,Georgia,Italy,Asia/Tbilisi,Europe/Rome,300,360
Tbilisi,Valencia,Georgia,Spain,Asia/Tbilisi,Europe/Madrid,300,360
Tbilisi,Vancouver,Georgia,Canada,Asia/Tbilisi,America/Vancouver,0,0
Tbilisi,Vienna,Georgia,Austria,Asia/Tbilisi,Europe/Vienna,300,360
Tbilisi,Warsaw,Georgia,Poland,Asia/Tbilisi,Europe/Warsaw,300,360
Tbilisi,Washington DC,Georgia,US,Asia/Tbilisi,America/New_York,0,0
Tbilisi,Wellington,Georgia,New Zealand,Asia/Tbilisi,Pacific/Auckland,0,0
Tbilisi,Wroclaw,Georgia,Poland,Asia/Tbilisi,Europe/Warsaw,300,360
Tbilisi,Wuhan,Georgia,China,Asia/Tbilisi,Asia/Shanghai,240,240
Tbilisi,Xiamen,Georgia,China,Asia/Tbilisi,Asia/Shanghai,240,240
Tbilisi,Xian,Georgia,China,Asia/Tbilisi,Asia/Shanghai,240,240
Tbilisi,Yangon,Georgia,Myanmar,Asia/Tbilisi,Asia/Yangon,330,330
Tbilisi,Yuzhno-Sakhalinsk,Georgia,Russia,Asia/Tbilisi,Asia/Sakhalin,60,60
Tbilisi,Zagreb,Georgia,Croatia,Asia/Tbilisi,Europe/Zagreb,300,360
Tbilisi,Zhengzhou,Georgia,China,Asia/Tbilisi,Asia/Shanghai,240,240
Tbilisi,Zurich,Georgia,Switzerland,Asia/Tbilisi,Europe/Zurich,300,360
Tegucigalpa,Tehran,Honduras,Iran,America/Tegucigalpa,Asia/Tehran,0,0
Tegucigalpa,Tel Aviv,Honduras,Israel,America/Tegucigalpa,Asia/Jerusalem,0,0
Tegucigalpa,Tianjin,Honduras,China,America/Tegucigalpa,Asia/Shanghai,0,0
Tegucigalpa,Tirana,Honduras,Albania,America/Tegucigalpa,Europe/Tirane,60,0
Tegucigalpa,Tokyo,Honduras,Japan,America/Tegucigalpa,Asia/Tokyo,0,0
Tegucigalpa,Toronto,Honduras,Canada,America/Tegucigalpa,America/Toronto,420,360
Tegucigalpa,Tunis,Honduras,Tunisia,America/Tegucigalpa,Africa/Tunis,60,60
Tegucigalpa,Turin,Honduras,Italy,America/Tegucigalpa,Europe/Rome,60,0
Tegucigalpa,Valencia,Honduras,Spain,America/Tegucigalpa,Europe/Madrid,60,0
Tegucigalpa,Vancouver,Honduras,Canada,America/Tegucigalpa,America/Vancouver,360,420
Tegucigalpa,Vienna,Honduras,Austria,America/Tegucigalpa,Europe/Vienna,60,0
Tegucigalpa,Warsaw,Honduras,Poland,America/Tegucigalpa,Europe/Warsaw,60,0
Tegucigalpa,Washington DC,Honduras,US,America/Tegucigalpa,America/New_York,420,360
Tegucigalpa,Wellington,Honduras,New Zealand,America/Tegucigalpa,Pacific/Auckland,180,120
Tegucigalpa,Wroclaw,Honduras,Poland,America/Tegucigalpa,Europe/Warsaw,60,0
Tegucigalpa,Wuhan,Honduras,China,America/Tegucigalpa,Asia/Shanghai,0,0
Tegucigalpa,Xiamen,Honduras,China,America/Tegucigalpa,Asia/Shanghai,0,0
Tegucigalpa,Xian,Honduras,China,America/Tegucigalpa,Asia/Shanghai,0,0
Tegucigalpa,Yangon,Honduras,Myanmar,America/Tegucigalpa,Asia/Yangon,0,0
Tegucigalpa,Yuzhno-Sakhalinsk,Honduras,Russia,America/Tegucigalpa,Asia/Sakhalin,60,60
Tegucigalpa,Zagreb,Honduras,Croatia,America/Tegucigalpa,Europe/Zagreb,60,0
Tegucigalpa,Zhengzhou,Honduras,China,America/Tegucigalpa,Asia/Shanghai,0,0
Tegucigalpa,Zurich,Honduras,Switzerland,America/Tegucigalpa,Europe/Zurich,60,0
Tehran,Tel Aviv,Iran,Israel,Asia/Tehran,Asia/Jerusalem,390,450
Tehran,Tianjin,Iran,China,Asia/Tehran,Asia/Shanghai,210,210
Tehran,Tirana,Iran,Albania,Asia/Tehran,Europe/Tirane,330,390
Tehran,Tokyo,Iran,Japan,Asia/Tehran,Asia/Tokyo,150,150
Tehran,Toronto,Iran,Canada,Asia/Tehran,America/Toronto,0,30
Tehran,Tunis,Iran,Tunisia,Asia/Tehran,Africa/Tunis,330,330
Tehran,Turin,Iran,Italy,Asia/Tehran,Europe/Rome,330,390
Tehran,Valencia,Iran,Spain,Asia/Tehran,Europe/Madrid,330,390
Tehran,Vancouver,Iran,Canada,Asia/Tehran,America/Vancouver,0,0
Tehran,Vienna,Iran,Austria,Asia/Tehran,Europe/Vienna,330,390
Tehran,Warsaw,Iran,Poland,Asia/Tehran,Europe/Warsaw,330,390
Tehran,Washington DC,Iran,US,Asia/Tehran,America/New_York,0,30
Tehran,Wellington,Iran,New Zealand,Asia/Tehran,Pacific/Auckland,0,0
Tehran,Wroclaw,Iran,Poland,Asia/Tehran,Europe/Warsaw,330,390
Tehran,Wuhan,Iran,China,Asia/Tehran,Asia/Shanghai,210,210
Tehran,Xiamen,Iran,China,Asia/Tehran,Asia/Shanghai,210,210
Tehran,Xian,Iran,China,Asia/Tehran,Asia/Shanghai,210,210
Tehran,Yangon,Iran,Myanmar,Asia/Tehran,Asia/Yangon,300,300
Tehran,Yuzhno-Sakhalinsk,Iran,Russia,Asia/Tehran,Asia/Sakhalin,30,30
Tehran,Zagreb,Iran,Croatia,Asia/Tehran,Europe/Zagreb,330,390
Tehran,Zhengzhou,Iran,China,Asia/Tehran,Asia/Shanghai,210,210
Tehran,Zurich,Iran,Switzerland,Asia/Tehran,Europe/Zurich,330,390
Tel Aviv,Tianjin,Israel,China,Asia/Jerusalem,Asia/Shanghai,120,180
Tel Aviv,Tirana,Israel,Albania,Asia/Jerusalem,Europe/Tirane,420,420
Tel Aviv,Tokyo,Israel,Japan,Asia/Jerusalem,Asia/Tokyo,60,120
Tel Aviv,Toronto,Israel,Canada,Asia/Jerusalem,America/Toronto,60,60
Tel Aviv,Tunis,Israel,Tunisia,Asia/Jerusalem,Africa/Tunis,420,360
Tel Aviv,Turin,Israel,Italy,Asia/Jerusalem,Europe/Rome,420,420
Tel Aviv,Valencia,Israel,Spain,Asia/Jerusalem,Europe/Madrid,420,420
Tel Aviv,Vancouver,Israel,Canada,Asia/Jerusalem,America/Vancouver,0,0
Tel Aviv,Vienna,Israel,Austria,Asia/Jerusalem,Europe/Vienna,420,420
Tel Aviv,Warsaw,Israel,Poland,Asia/Jerusalem,Europe/Warsaw,420,420
Tel Aviv,Washington DC,Israel,US,Asia/Jerusalem,America/New_York,60,60
Tel Aviv,Wellington,Israel,New Zealand,Asia/Jerusalem,Pacific/Auckland,0,0
Tel Aviv,Wroclaw,Israel,Poland,Asia/Jerusalem,Europe/Warsaw,420,420
Tel Aviv,Wuhan,Israel,China,Asia/Jerusalem,Asia/Shanghai,120,180
Tel Aviv,Xiamen,Israel,China,Asia/Jerusalem,Asia/Shanghai,120,180
Tel Aviv,Xian,Israel,China,Asia/Jerusalem,Asia/Shanghai,120,180
Tel Aviv,Yangon,Israel,Myanmar,Asia/Jerusalem,Asia/Yangon,210,270
Tel Aviv,Yuzhno-Sakhalinsk,Israel,Russia,Asia/Jerusalem,Asia/Sakhalin,0,0
Tel Aviv,Zagreb,Israel,Croatia,Asia/Jerusalem,Europe/Zagreb,420,420
Tel Aviv,Zhengzhou,Israel,China,Asia/Jerusalem,Asia/Shanghai,120,180
Tel Aviv,Zurich,Israel,Switzerland,Asia/Jerusalem,Europe/Zurich,420,420
Tianjin,Tirana,China,Albania,Asia/Shanghai,Europe/Tirane,60,120
Tianjin,Tokyo,China,Japan,Asia/Shanghai,Asia/Tokyo,420,420
Tianjin,Toronto,China,Canada,Asia/Shanghai,America/Toronto,0,0
Tianjin,Tunis,China,Tunisia,Asia/Shanghai,Africa/Tunis,60,60
Tianjin,Turin,China,Italy,Asia/Shanghai,Europe/Rome,60,120
Tianjin,Valencia,China,Spain,Asia/Shanghai,Europe/Madrid,60,120
Tianjin,Vancouver,China,Canada,Asia/Shanghai,America/Vancouver,0,0
Tianjin,Vienna,China,Austria,Asia/Shanghai,Europe/Vienna,60,120
Tianjin,Warsaw,China,Poland,Asia/Shanghai,Europe/Warsaw,60,120
Tianjin,Washington DC,China,US,Asia/Shanghai,America/New_York,0,0
Tianjin,Wellington,China,New Zealand,Asia/Shanghai,Pacific/Auckland,180,240
Tianjin,Wroclaw,China,Poland,Asia/Shanghai,Europe/Warsaw,60,120
Tianjin,Wuhan,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Tianjin,Xiamen,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Tianjin,Xian,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Tianjin,Yangon,China,Myanmar,Asia/Shanghai,Asia/Yangon,390,390
Tianjin,Yuzhno-Sakhalinsk,China,Russia,Asia/Shanghai,Asia/Sakhalin,300,300
Tianjin,Zagreb,China,Croatia,Asia/Shanghai,Europe/Zagreb,60,120
Tianjin,Zhengzhou,China,China,Asia/Shanghai,Asia/Shanghai,480,480
Tianjin,Zurich,China,Switzerland,Asia/Shanghai,Europe/Zurich,60,120
Tirana,Tokyo,Albania,Japan,Europe/Tirane,Asia/Tokyo,0,60
Tirana,Toronto,Albania,Canada,Europe/Tirane,America/Toronto,120,120
Tirana,Tunis,Albania,Tunisia,Europe/Tirane,Africa/Tunis,480,420
Tirana,Turin,Albania,Italy,Europe/Tirane,Europe/Rome,480,480
Tirana,Valencia,Albania,Spain,Europe/Tirane,Europe/Madrid,480,480
Tirana,Vancouver,Albania,Canada,Europe/Tirane,America/Vancouver,0,0
Tirana,Vienna,Albania,Austria,Europe/Tirane,Europe/Vienna,480,480
Tirana,Warsaw,Albania,Poland,Europe/Tirane,Europe/Warsaw,480,480
Tirana,Washington DC,Albania,US,Europe/Tirane,America/New_York,120,120
Tirana,Wellington,Albania,New Zealand,Europe/Tirane,Pacific/Auckland,0,0
Tirana,Wroclaw,Albania,Poland,Europe/Tirane,Europe/Warsaw,480,480
Tirana,Wuhan,Albania,China,Europe/Tirane,Asia/Shanghai,60,120
Tirana,Xiamen,Albania,China,Europe/Tirane,Asia/Shanghai,60,120
Tirana,Xian,Albania,China,Europe/Tirane,Asia/Shanghai,60,120
Tirana,Yangon,Albania,Myanmar,Europe/Tirane,Asia/Yangon,150,210
Tirana,Yuzhno-Sakhalinsk,Albania,Russia,Europe/Tirane,Asia/Sakhalin,0,0
Tirana,Zagreb,Albania,Croatia,Europe/Tirane,Europe/Zagreb,480,480
Tirana,Zhengzhou,Albania,China,Europe/Tirane,Asia/Shanghai,60,120
Tirana,Zurich,Albania,Switzerland,Europe/Tirane,Europe/Zurich,480,480
Tokyo,Toronto,Japan,Canada,Asia/Tokyo,America/Toronto,0,0
Tokyo,Tunis,Japan,Tunisia,Asia/Tokyo,Africa/Tunis,0,0
Tokyo,Turin,Japan,Italy,Asia/Tokyo,Europe/Rome,0,60
Tokyo,Valencia,Japan,Spain,Asia/Tokyo,Europe/Madrid,0,60
Tokyo,Vancouver,Japan,Canada,Asia/Tokyo,America/Vancouver,60,0
Tokyo,Vienna,Japan,Austria,Asia/Tokyo,Europe/Vienna,0,60
Tokyo,Warsaw,Japan,Poland,Asia/Tokyo,Europe/Warsaw,0,60
Tokyo,Washington DC,Japan,US,Asia/Tokyo,America/New_York,0,0
Tokyo,Wellington,Japan,New Zealand,Asia/Tokyo,Pacific/Auckland,240,300
Tokyo,Wroclaw,Japan,Poland,Asia/Tokyo,Europe/Warsaw,0,60
Tokyo,Wuhan,Japan,China,Asia/Tokyo,Asia/Shanghai,420,420
Tokyo,Xiamen,Japan,China,Asia/Tokyo,Asia/Shanghai,420,420
Tokyo,Xian,Japan,China,Asia/Tokyo,Asia/Shanghai,420,420
Tokyo,Yangon,Japan,Myanmar,Asia/Tokyo,Asia/Yangon,330,330
Tokyo,Yuzhno-Sakhalinsk,Japan,Russia,Asia/Tokyo,Asia/Sakhalin,360,360
Tokyo,Zagreb,Japan,Croatia,Asia/Tokyo,Europe/Zagreb,0,60
Tokyo,Zhengzhou,Japan,China,Asia/Tokyo,Asia/Shanghai,420,420
Tokyo,Zurich,Japan,Switzerland,Asia/Tokyo,Europe/Zurich,0,60
Toronto,Tunis,Canada,Tunisia,America/Toronto,Africa/Tunis,120,180
Toronto,Turin,Canada,Italy,America/Toronto,Europe/Rome,120,120
Toronto,Valencia,Canada,Spain,America/Toronto,Europe/Madrid,120,120
Toronto,Vancouver,Canada,Canada,America/Toronto,America/Vancouver,300,300
Toronto,Vienna,Canada,Austria,America/Toronto,Europe/Vienna,120,120
Toronto,Warsaw,Canada,Poland,America/Toronto,Europe/Warsaw,120,120
Toronto,Washington DC,Canada,US,America/Toronto,America/New_York,480,480
Toronto,Wellington,Canada,New Zealand,America/Toronto,Pacific/Auckland,120,0
Toronto,Wroclaw,Canada,Poland,America/Toronto,Europe/Warsaw,120,120
Toronto,Wuhan,Canada,China,America/Toronto,Asia/Shanghai,0,0
Toronto,Xiamen,Canada,China,America/Toronto,Asia/Shanghai,0,0
Toronto,Xian,Canada,China,America/Toronto,Asia/Shanghai,0,0
Toronto,Yangon,Canada,Myanmar,America/Toronto,Asia/Yangon,0,0
Toronto,Yuzhno-Sakhalinsk,Canada,Russia,America/Toronto,Asia/Sakhalin,0,0
Toronto,Zagreb,Canada,Croatia,America/Toronto,Europe/Zagreb,120,120
Toronto,Zhengzhou,Canada,China,America/Toronto,Asia/Shanghai,0,0
Toronto,Zurich,Canada,Switzerland,America/Toronto,Europe/Zurich,120,120
Tunis,Turin,Tunisia,Italy,Africa/Tunis,Europe/Rome,480,420
Tunis,Valencia,Tunisia,Spain,Africa/Tunis,Europe/Madrid,480,420
Tunis,Vancouver,Tunisia,Canada,Africa/Tunis,America/Vancouver,0,0
Tunis,Vienna,Tunisia,Austria,Africa/Tunis,Europe/Vienna,480,420
Tunis,Warsaw,Tunisia,Poland,Africa/Tunis,Europe/Warsaw,480,420
Tunis,Washington DC,Tunisia,US,Africa/Tunis,America/New_York,120,180
Tunis,Wellington,Tunisia,New Zealand,Africa/Tunis,Pacific/Auckland,0,0
Tunis,Wroclaw,Tunisia,Poland,Africa/Tunis,Europe/Warsaw,480,420
Tunis,Wuhan,Tunisia,China,Africa/Tunis,Asia/Shanghai,60,60
Tunis,Xiamen,Tunisia,China,Africa/Tunis,Asia/Shanghai,60,60
Tunis,Xian,Tunisia,China,Africa/Tunis,Asia/Shanghai,60,60
Tunis,Yangon,Tunisia,Myanmar,Africa/Tunis,Asia/Yangon,150,150
Tunis,Yuzhno-Sakhalinsk,Tunisia,Russia,Africa/Tunis,Asia/Sakhalin,0,0
Tunis,Zagreb,Tunisia,Croatia,Africa/Tunis,Europe/Zagreb,480,420
Tunis,Zhengzhou,Tunisia,China,Africa/Tunis,Asia/Shanghai,60,60
Tunis,Zurich,Tunisia,Switzerland,Africa/Tunis,Europe/Zurich,480,420
Turin,Valencia,Italy,Spain,Europe/Rome,Europe/Madrid,480,480
Turin,Vancouver,Italy,Canada,Europe/Rome,America/Vancouver,0,0
Turin,Vienna,Italy,Austria,Europe/Rome,Europe/Vienna,480,480
Turin,Warsaw,Italy,Poland,Europe/Rome,Europe/Warsaw,480,480
Turin,Washington DC,Italy,US,Europe/Rome,America/New_York,120,120
Turin,Wellington,Italy,New Zealand,Europe/Rome,Pacific/Auckland,0,0
Turin,Wroclaw,Italy,Poland,Europe/Rome,Europe/Warsaw,480,480
Turin,Wuhan,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Turin,Xiamen,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Turin,Xian,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Turin,Yangon,Italy,Myanmar,Europe/Rome,Asia/Yangon,150,210
Turin,Yuzhno-Sakhalinsk,Italy,Russia,Europe/Rome,Asia/Sakhalin,0,0
Turin,Zagreb,Italy,Croatia,Europe/Rome,Europe/Zagreb,480,480
Turin,Zhengzhou,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Turin,Zurich,Italy,Switzerland,Europe/Rome,Europe/Zurich,480,480
Valencia,Vancouver,Spain,Canada,Europe/Madrid,America/Vancouver,0,0
Valencia,Vienna,Spain,Austria,Europe/Madrid,Europe/Vienna,480,480
Valencia,Warsaw,Spain,Poland,Europe/Madrid,Europe/Warsaw,480,480
Valencia,Washington DC,Spain,US,Europe/Madrid,America/New_York,120,120
Valencia,Wellington,Spain,New Zealand,Europe/Madrid,Pacific/Auckland,0,0
Valencia,Wroclaw,Spain,Poland,Europe/Madrid,Europe/Warsaw,480,480
Valencia,Wuhan,Spain,China,Europe/Madrid,Asia/Shanghai,60,120
Valencia,Xiamen,Spain,China,Europe/Madrid,Asia/Shanghai,60,120
Valencia,Xian,Spain,China,Europe/Madrid,Asia/Shanghai,60,120
Valencia,Yangon,Spain,Myanmar,Europe/Madrid,Asia/Yangon,150,210
Valencia,Yuzhno-Sakhalinsk,Spain,Russia,Europe/Madrid,Asia/Sakhalin,0,0
Valencia,Zagreb,Spain,Croatia,Europe/Madrid,Europe/Zagreb,480,480
Valencia,Zhengzhou,Spain,China,Europe/Madrid,Asia/Shanghai,60,120
Valencia,Zurich,Spain,Switzerland,Europe/Madrid,Europe/Zurich,480,480
Vancouver,Vienna,Canada,Austria,America/Vancouver,Europe/Vienna,0,0
Vancouver,Warsaw,Canada,Poland,America/Vancouver,Europe/Warsaw,0,0
Vancouver,Washington DC,Canada,US,America/Vancouver,America/New_York,300,300
Vancouver,Wellington,Canada,New Zealand,America/Vancouver,Pacific/Auckland,300,180
Vancouver,Wroclaw,Canada,Poland,America/Vancouver,Europe/Warsaw,0,0
Vancouver,Wuhan,Canada,China,America/Vancouver,Asia/Shanghai,0,0
Vancouver,Xiamen,Canada,China,America/Vancouver,Asia/Shanghai,0,0
Vancouver,Xian,Canada,China,America/Vancouver,Asia/Shanghai,0,0
Vancouver,Yangon,Canada,Myanmar,America/Vancouver,Asia/Yangon,0,0
Vancouver,Yuzhno-Sakhalinsk,Canada,Russia,America/Vancouver,Asia/Sakhalin,180,120
Vancouver,Zagreb,Canada,Croatia,America/Vancouver,Europe/Zagreb,0,0
Vancouver,Zhengzhou,Canada,China,America/Vancouver,Asia/Shanghai,0,0
Vancouver,Zurich,Canada,Switzerland,America/Vancouver,Europe/Zurich,0,0
Vienna,Warsaw,Austria,Poland,Europe/Vienna,Europe/Warsaw,480,480
Vienna,Washington DC,Austria,US,Europe/Vienna,America/New_York,120,120
Vienna,Wellington,Austria,New Zealand,Europe/Vienna,Pacific/Auckland,0,0
Vienna,Wroclaw,Austria,Poland,Europe/Vienna,Europe/Warsaw,480,480
Vienna,Wuhan,Austria,China,Europe/Vienna,Asia/Shanghai,60,120
Vienna,Xiamen,Austria,China,Europe/Vienna,Asia/Shanghai,60,120
Vienna,Xian,Austria,China,Europe/Vienna,Asia/Shanghai,60,120
Vienna,Yangon,Austria,Myanmar,Europe/Vienna,Asia/Yangon,150,210
Vienna,Yuzhno-Sakhalinsk,Austria,Russia,Europe/Vienna,Asia/Sakhalin,0,0
Vienna,Zagreb,Austria,Croatia,Europe/Vienna,Europe/Zagreb,480,480
Vienna,Zhengzhou,Austria,China,Europe/Vienna,Asia/Shanghai,60,120
Vienna,Zurich,Austria,Switzerland,Europe/Vienna,Europe/Zurich,480,480
Warsaw,Washington DC,Poland,US,Europe/Warsaw,America/New_York,120,120
Warsaw,Wellington,Poland,New Zealand,Europe/Warsaw,Pacific/Auckland,0,0
Warsaw,Wroclaw,Poland,Poland,Europe/Warsaw,Europe/Warsaw,480,480
Warsaw,Wuhan,Poland,China,Europe/Warsaw,Asia/Shanghai,60,120
Warsaw,Xiamen,Poland,China,Europe/Warsaw,Asia/Shanghai,60,120
Warsaw,Xian,Poland,China,Europe/Warsaw,Asia/Shanghai,60,120
Warsaw,Yangon,Poland,Myanmar,Europe/Warsaw,Asia/Yangon,150,210
Warsaw,Yuzhno-Sakhalinsk,Poland,Russia,Europe/Warsaw,Asia/Sakhalin,0,0
Warsaw,Zagreb,Poland,Croatia,Europe/Warsaw,Europe/Zagreb,480,480
Warsaw,Zhengzhou,Poland,China,Europe/Warsaw,Asia/Shanghai,60,120
Warsaw,Zurich,Poland,Switzerland,Europe/Warsaw,Europe/Zurich,480,480
Washington DC,Wellington,US,New Zealand,America/New_York,Pacific/Auckland,120,0
Washington DC,Wroclaw,US,Poland,America/New_York,Europe/Warsaw,120,120
Washington DC,Wuhan,US,China,America/New_York,Asia/Shanghai,0,0
Washington DC,Xiamen,US,China,America/New_York,Asia/Shanghai,0,0
Washington DC,Xian,US,China,America/New_York,Asia/Shanghai,0,0
Washington DC,Yangon,US,Myanmar,America/New_York,Asia/Yangon,0,0
Washington DC,Yuzhno-Sakhalinsk,US,Russia,America/New_York,Asia/Sakhalin,0,0
Washington DC,Zagreb,US,Croatia,America/New_York,Europe/Zagreb,120,120
Washington DC,Zhengzhou,US,China,America/New_York,Asia/Shanghai,0,0
Washington DC,Zurich,US,Switzerland,America/New_York,Europe/Zurich,120,120
Wellington,Wroclaw,New Zealand,Poland,Pacific/Auckland,Europe/Warsaw,0,0
Wellington,Wuhan,New Zealand,China,Pacific/Auckland,Asia/Shanghai,180,240
Wellington,Xiamen,New Zealand,China,Pacific/Auckland,Asia/Shanghai,180,240
Wellington,Xian,New Zealand,China,Pacific/Auckland,Asia/Shanghai,180,240
Wellington,Yangon,New Zealand,Myanmar,Pacific/Auckland,Asia/Yangon,90,150
Wellington,Yuzhno-Sakhalinsk,New Zealand,Russia,Pacific/Auckland,Asia/Sakhalin,360,420
Wellington,Zagreb,New Zealand,Croatia,Pacific/Auckland,Europe/Zagreb,0,0
Wellington,Zhengzhou,New Zealand,China,Pacific/Auckland,Asia/Shanghai,180,240
Wellington,Zurich,New Zealand,Switzerland,Pacific/Auckland,Europe/Zurich,0,0
Wroclaw,Wuhan,Poland,China,Europe/Warsaw,Asia/Shanghai,60,120
Wroclaw,Xiamen,Poland,China,Europe/Warsaw,Asia/Shanghai,60,120
Wroclaw,Xian,Poland,China,Europe/Warsaw,Asia/Shanghai,60,120
Wroclaw,Yangon,Poland,Myanmar,Europe/Warsaw,Asia/Yangon,150,210
Wroclaw,Yuzhno-Sakhalinsk,Poland,Russia,Europe/Warsaw,Asia/Sakhalin,0,0
Wroclaw,Zagreb,Poland,Croatia,Europe/Warsaw,Europe/Zagreb,480,480
Wroclaw,Zhengzhou,Poland,China,Europe/Warsaw,Asia/Shanghai,60,120
